codigo_estrato,estrato,sexo,edad,poblacion,peso
7,córdoba,masculino,43,27170,0.00039022071555822486
7,córdoba,femenino,44,27229,0.0003910680847970153
7,córdoba,masculino,44,25772,0.0003701423732560387
7,córdoba,femenino,45,26315,0.00037794104269100803
7,córdoba,masculino,45,24583,0.00035306572876583886
7,córdoba,femenino,46,25163,0.0003613957992488632
7,córdoba,masculino,46,23723,0.00034071424494618214
7,córdoba,femenino,47,24878,0.00035730257495979087
7,córdoba,masculino,47,23261,0.00033407891294073865
7,córdoba,femenino,48,23152,0.0003325134341775496
7,córdoba,masculino,48,21744,0.00031229146997048367
7,córdoba,femenino,49,23330,0.00033506990408440875
7,córdoba,masculino,49,21667,0.0003111855813029098
7,córdoba,femenino,50,23105,0.00033183841122461484
7,córdoba,masculino,50,21897,0.00031448888511514353
7,córdoba,femenino,51,21520,0.00030907433930117776
7,córdoba,masculino,51,20305,0.0002916242778582906
7,córdoba,femenino,52,21678,0.00031134356539827746
7,córdoba,masculino,52,19897,0.00028576450413919766
7,córdoba,femenino,53,20128,0.0002890821701419194
7,córdoba,masculino,53,18691,0.0002684437024107023
7,córdoba,femenino,54,19589,0.000281340949468902
7,córdoba,masculino,54,18037,0.00025905082983156797
7,córdoba,femenino,55,19416,0.00027885629051448266
7,córdoba,masculino,55,17425,0.00025026116925292856
7,córdoba,femenino,56,19552,0.000280809548420847
7,córdoba,masculino,56,17882,0.00025682469030593216
7,córdoba,femenino,57,19770,0.0002839405059472251
7,córdoba,masculino,57,18071,0.00025953914430815905
7,córdoba,femenino,58,19569,0.0002810537056591425
7,córdoba,masculino,58,17660,0.0002536362840176022
7,córdoba,femenino,59,19643,0.0002821165077552525
7,córdoba,masculino,59,17747,0.00025488579459005586
7,córdoba,femenino,60,19796,0.0002843139228999124
7,córdoba,masculino,60,17264,0.0002479488565843649
7,córdoba,femenino,61,18229,0.0002618083704052588
7,córdoba,masculino,61,16242,0.00023327069790565655
7,córdoba,femenino,62,18061,0.0002593955224032793
7,córdoba,masculino,62,16112,0.00023140361314222008
7,córdoba,femenino,63,17216,0.0002472594714409422
7,córdoba,masculino,63,15180,0.0002180180516074293
7,córdoba,femenino,64,16658,0.00023924536914865329
7,córdoba,masculino,64,14565,0.00020918530445732594
7,córdoba,femenino,65,17315,0.0002486813282992515
7,córdoba,masculino,65,14856,0.00021336470188932605
7,córdoba,femenino,66,16554,0.00023775170133790411
7,córdoba,masculino,66,13640,0.00019590027825595096
7,córdoba,femenino,67,16467,0.00023650219076545045
7,córdoba,masculino,67,13704,0.00019681945844718122
7,córdoba,femenino,68,15556,0.00022341823523090712
7,córdoba,masculino,68,12899,0.000185257895104363
7,córdoba,femenino,69,15729,0.00022590289418532644
7,córdoba,masculino,69,12494,0.00017944120795673396
7,córdoba,femenino,70,15505,0.00022268576351602048
7,córdoba,masculino,70,12295,0.00017658313204962735
7,córdoba,femenino,71,14484,0.00020802196702780011
7,córdoba,masculino,71,11422,0.00016404493975362696
7,córdoba,femenino,72,14925,0.00021435569303299617
7,córdoba,masculino,72,11367,0.00016325501927678845
7,córdoba,femenino,73,13644,0.00019595772701790285
7,córdoba,masculino,73,10467,0.0001503290478376128
7,córdoba,femenino,74,12947,0.0001859472802477857
7,córdoba,masculino,74,9683,0.000139069090495042
7,córdoba,femenino,75,12367,0.0001776172097647614
7,córdoba,masculino,75,8917,0.00012806765258125473
7,córdoba,femenino,76,11831,0.0001699190756632079
7,córdoba,masculino,76,8404,0.00012069984886092462
7,córdoba,femenino,77,11053,0.00015874529146356494
7,córdoba,masculino,77,7565,0.00010864997104151531
7,córdoba,femenino,78,9880,0.00014189844202117268
7,córdoba,masculino,78,6607,9.489099255403725e-05
7,córdoba,femenino,79,9272,0.00013316623020448513
7,córdoba,masculino,79,5928,8.51390652127036e-05
7,córdoba,femenino,80,8879,0.00012752188934271177
7,córdoba,masculino,80,5553,7.975324377971376e-05
7,córdoba,femenino,81,7679,0.00011028726075714424
7,córdoba,masculino,81,4685,6.728686243615325e-05
7,córdoba,femenino,82,7597,0.00010910956113713046
7,córdoba,masculino,82,4593,6.596554091125974e-05
7,córdoba,femenino,83,6333,9.095575236033266e-05
7,córdoba,masculino,83,3708,5.3255002329403676e-05
7,córdoba,femenino,84,5899,8.472256168855239e-05
7,córdoba,masculino,84,3313,4.7581937086654364e-05
7,córdoba,femenino,85,5351,7.685208130114322e-05
7,córdoba,masculino,85,2722,3.909388250826235e-05
7,córdoba,femenino,86,4768,6.847892424665499e-05
7,córdoba,masculino,86,2354,3.380859640868831e-05
7,córdoba,femenino,87,4189,6.016321595411866e-05
7,córdoba,masculino,87,1953,2.804935802301116e-05
7,córdoba,femenino,88,3514,5.0468737374736925e-05
7,córdoba,masculino,88,1600,2.297950478075671e-05
7,córdoba,femenino,89,3278,4.707926041957531e-05
7,córdoba,masculino,89,1402,2.0135791064138067e-05
7,córdoba,femenino,90,2664,3.826087545995992e-05
7,córdoba,masculino,90,1155,1.658833001360875e-05
7,córdoba,femenino,91,2268,3.2573448026722636e-05
7,córdoba,masculino,91,864,1.2408932581608624e-05
7,córdoba,femenino,92,1880,2.7000918117389134e-05
7,córdoba,masculino,92,745,1.0699831913539843e-05
7,córdoba,femenino,93,1391,1.9977806968770366e-05
7,córdoba,masculino,93,535,7.683771911065524e-06
7,córdoba,femenino,94,1048,1.5051575631395645e-05
7,córdoba,masculino,94,404,5.802324957141069e-06
7,córdoba,femenino,95,842,1.2092964390873219e-05
7,córdoba,masculino,95,298,4.279932765415937e-06
6,corrientes,femenino,16,9585,0.00013766159582722067
6,corrientes,masculino,16,9794,0.00014066329363920702
6,corrientes,femenino,17,10508,0.00015091789764761968
6,corrientes,masculino,17,10796,0.0001550542085081559
6,corrientes,femenino,18,10550,0.00015152110964811456
6,corrientes,masculino,18,10865,0.00015604519965182602
6,corrientes,femenino,19,10793,0.00015501112193669198
6,corrientes,masculino,19,10405,0.00014943859202735848
6,corrientes,femenino,20,10347,0.00014860558497905606
6,corrientes,masculino,20,9804,0.00014080691554408674
6,corrientes,femenino,21,10501,0.00015081736231420387
6,corrientes,masculino,21,10151,0.00014579059564341336
6,corrientes,femenino,22,11471,0.00016474868708753762
6,corrientes,masculino,22,10847,0.00015578668022304251
6,corrientes,femenino,23,10830,0.00015554252298474698
6,corrientes,masculino,23,10016,0.000143851699927537
6,corrientes,femenino,24,10856,0.00015591593993743427
6,corrientes,masculino,24,9889,0.00014202770173556443
6,corrientes,femenino,25,10781,0.0001548387756508363
6,corrientes,masculino,25,9952,0.00014293251973630675
6,corrientes,femenino,26,10304,0.0001479880107880732
6,corrientes,masculino,26,9685,0.00013909781487601795
6,corrientes,femenino,27,10677,0.0001533451078400871
6,corrientes,masculino,27,9924,0.00014253037840264348
6,corrientes,femenino,28,10238,0.000147040106215867
6,corrientes,masculino,28,9390,0.00013486096868206595
6,corrientes,femenino,29,10277,0.00014760023164489793
6,corrientes,masculino,29,9382,0.00013474607115816217
6,corrientes,femenino,30,10694,0.00015358926507838265
6,corrientes,masculino,30,10281,0.00014765768040684983
6,corrientes,femenino,31,10378,0.00014905081288418321
6,corrientes,masculino,31,9376,0.00013465989801523433
6,corrientes,femenino,32,9470,0.00013600994392110377
6,corrientes,masculino,32,8781,0.00012611439467489043
6,corrientes,femenino,33,9089,0.00013053794934518608
6,corrientes,masculino,33,8573,0.00012312705905339203
6,corrientes,femenino,34,8792,0.00012627237877025813
6,corrientes,masculino,34,8363,0.00012011099905091773
6,corrientes,femenino,35,9211,0.0001322901365847188
6,corrientes,masculino,35,8580,0.00012322759438680784
6,corrientes,femenino,36,8514,0.00012227968981460164
6,corrientes,masculino,36,8204,0.00011782741076333003
6,corrientes,femenino,37,8058,0.00011573053095208599
6,corrientes,masculino,37,7517,0.00010796058589809262
6,corrientes,femenino,38,8042,0.00011550073590427841
6,corrientes,masculino,38,7643,0.0001097702218995772
6,corrientes,femenino,39,8540,0.00012265310676728893
6,corrientes,masculino,39,8164,0.00011725292314381112
6,corrientes,femenino,40,8677,0.00012462072686414123
6,corrientes,masculino,40,8303,0.00011924926762163935
6,corrientes,femenino,41,8229,0.00011818646552552935
6,corrientes,masculino,41,7613,0.00010933935618493802
6,corrientes,femenino,42,9009,0.00012938897410614826
6,corrientes,masculino,42,8479,0.00012177701314752259
6,corrientes,femenino,43,8374,0.00012026898314628543
6,corrientes,masculino,43,7664,0.00011007182789982463
6,corrientes,femenino,44,7691,0.00011045960704299991
6,corrientes,masculino,44,7020,0.00010082257722557007
6,corrientes,femenino,45,7392,0.000106165312087096
6,corrientes,masculino,45,6877,9.876878398578993e-05
6,corrientes,femenino,46,7286,0.00010464291989537087
6,corrientes,masculino,46,6496,9.329678940987224e-05
6,corrientes,femenino,47,7032,0.00010099492351142574
6,corrientes,masculino,47,6688,9.605432998356304e-05
6,corrientes,femenino,48,6670,9.579581055477953e-05
6,corrientes,masculino,48,6020,8.646038673759712e-05
6,corrientes,femenino,49,6626,9.516387417330873e-05
6,corrientes,masculino,49,6064,8.709232311906793e-05
6,corrientes,femenino,50,6864,9.858207550944628e-05
6,corrientes,masculino,50,6181,8.877269940616076e-05
6,corrientes,femenino,51,6121,8.791096797688238e-05
6,corrientes,masculino,51,5483,7.874789044555565e-05
6,corrientes,femenino,52,6234,8.953389550202334e-05
6,corrientes,masculino,52,5720,8.215172959120523e-05
6,corrientes,femenino,53,5976,8.582845035612631e-05
6,corrientes,masculino,53,5325,7.647866434845592e-05
6,corrientes,femenino,54,6041,8.676199273784456e-05
6,corrientes,masculino,54,5369,7.711060072992674e-05
6,corrientes,femenino,55,5688,8.16921394955901e-05
6,corrientes,masculino,55,5258,7.551639758576174e-05
6,corrientes,femenino,56,6162,8.849981778688928e-05
6,corrientes,masculino,56,5482,7.873352825506768e-05
6,corrientes,femenino,57,5810,8.34443267351228e-05
6,corrientes,masculino,57,5358,7.695261663455904e-05
6,corrientes,femenino,58,5897,8.469383730757645e-05
6,corrientes,masculino,58,5343,7.673718377723943e-05
6,corrientes,femenino,59,5776,8.295601225853172e-05
6,corrientes,masculino,59,5174,7.430997358477202e-05
6,corrientes,femenino,60,5551,7.972451939873782e-05
6,corrientes,masculino,60,5171,7.42668870133081e-05
6,corrientes,femenino,61,5209,7.481265025185106e-05
6,corrientes,masculino,61,4606,6.615224938760338e-05
6,corrientes,femenino,62,5305,7.619142053869647e-05
6,corrientes,masculino,62,4652,6.681291015005013e-05
6,corrientes,femenino,63,4992,7.169605491596094e-05
6,corrientes,masculino,63,4474,6.425644024319094e-05
6,corrientes,femenino,64,4850,6.965662386666877e-05
6,corrientes,masculino,64,4461,6.40697317668473e-05
6,corrientes,femenino,65,5137,7.377857253671701e-05
6,corrientes,masculino,65,4637,6.659747729273054e-05
6,corrientes,femenino,66,4486,6.442878652904663e-05
6,corrientes,masculino,66,4066,5.839666652409799e-05
6,corrientes,femenino,67,4602,6.609480062565149e-05
6,corrientes,masculino,67,4310,6.190104100316339e-05
6,corrientes,femenino,68,4251,6.105367176437298e-05
6,corrientes,masculino,68,3860,5.543805528357556e-05
6,corrientes,femenino,69,4154,5.966053928703961e-05
6,corrientes,masculino,69,3500,5.0267666707905306e-05
6,corrientes,femenino,70,3802,5.460504823527313e-05
6,corrientes,masculino,70,3586,5.1502815089870974e-05
6,corrientes,femenino,71,3616,5.1933680804510164e-05
6,corrientes,masculino,71,3214,4.616008022834504e-05
6,corrientes,femenino,72,3474,4.9894249755218006e-05
6,corrientes,masculino,72,3132,4.498238060833126e-05
6,corrientes,femenino,73,3281,4.712234699103923e-05
6,corrientes,masculino,73,2570,3.691082955409046e-05
6,corrientes,femenino,74,3027,4.34743506070941e-05
6,corrientes,masculino,74,2412,3.464160345699074e-05
6,corrientes,femenino,75,2864,4.113331355755451e-05
6,corrientes,masculino,75,2178,3.128085088280507e-05
6,corrientes,femenino,76,2695,3.8706103365087084e-05
6,corrientes,masculino,76,2099,3.014623783425521e-05
6,corrientes,femenino,77,2658,3.8174702317032084e-05
6,corrientes,masculino,77,1856,2.6656225545677784e-05
6,corrientes,femenino,78,2283,3.278888088404223e-05
6,corrientes,masculino,78,1640,2.3553992400275628e-05
6,corrientes,femenino,79,2094,3.0074426881815345e-05
6,corrientes,masculino,79,1462,2.0997522493416445e-05
6,corrientes,femenino,80,1960,2.814989335642697e-05
6,corrientes,masculino,80,1233,1.770858087167064e-05
6,corrientes,femenino,81,1764,2.5334904020784272e-05
6,corrientes,masculino,81,1198,1.7205904204591588e-05
6,corrientes,femenino,82,1755,2.5205644306392517e-05
6,corrientes,masculino,82,1031,1.4807418393100106e-05
6,corrientes,femenino,83,1430,2.053793239780131e-05
6,corrientes,masculino,83,830,1.1920618105017544e-05
6,corrientes,femenino,84,1360,1.9532579063643202e-05
6,corrientes,masculino,84,756,1.0857816008907546e-05
6,corrientes,femenino,85,1169,1.678940068044037e-05
6,corrientes,masculino,85,651,9.349786007670386e-06
6,corrientes,femenino,86,1096,1.5740960774818345e-05
6,corrientes,masculino,86,530,7.61196095862566e-06
6,corrientes,femenino,87,966,1.3873876011381863e-05
6,corrientes,masculino,87,455,6.534796672027689e-06
6,corrientes,femenino,88,776,1.1145059818667004e-05
6,corrientes,masculino,88,356,5.112939813718368e-06
6,corrientes,femenino,89,707,1.0154068674996872e-05
6,corrientes,masculino,89,312,4.481003432247559e-06
6,corrientes,femenino,90,560,8.042826673264848e-06
6,corrientes,masculino,90,267,3.834704860288776e-06
6,corrientes,femenino,91,509,7.310354958378228e-06
6,corrientes,masculino,91,235,3.3751147646736418e-06
6,corrientes,femenino,92,421,6.0464821954366094e-06
6,corrientes,masculino,92,184,2.6426430497870216e-06
6,corrientes,femenino,93,338,4.854420384934855e-06
6,corrientes,masculino,93,119,1.7091006680687803e-06
6,corrientes,femenino,94,250,3.590547621993236e-06
6,corrientes,masculino,94,125,1.795273810996618e-06
6,corrientes,femenino,95,208,2.9873356214983723e-06
6,corrientes,masculino,95,107,1.536754382213105e-06
4,chaco,femenino,16,9209,0.00013226141220374285
4,chaco,masculino,16,9374,0.00013463117363425838
4,chaco,femenino,17,9874,0.00014181226887824484
4,chaco,masculino,17,10041,0.00014421075468973633
4,chaco,femenino,18,9773,0.0001403616876389596
4,chaco,masculino,18,9882,0.00014192716640214862
4,chaco,femenino,19,9535,0.000136943486302822
4,chaco,masculino,19,9659,0.00013872439792333066
4,chaco,femenino,20,9603,0.00013792011525600418
4,chaco,masculino,20,9479,0.00013613920363549553
4,chaco,femenino,21,9204,0.00013218960125130298
4,chaco,masculino,21,9010,0.00012940333629663623
4,chaco,femenino,22,10179,0.0001461927369770766
4,chaco,masculino,22,9892,0.00014207078830702835
4,chaco,femenino,23,9950,0.0001429037953553308
4,chaco,masculino,23,9686,0.00013911217706650593
4,chaco,femenino,24,10236,0.00014701138183489105
4,chaco,masculino,24,9460,0.00013586632201622405
4,chaco,femenino,25,10245,0.0001471406415492828
4,chaco,masculino,25,9529,0.00013685731315989417
4,chaco,femenino,26,10019,0.00014389478649900092
4,chaco,masculino,26,9410,0.0001351482124918254
4,chaco,femenino,27,10528,0.00015120514145737916
4,chaco,masculino,27,9765,0.0001402467901150558
4,chaco,femenino,28,9827,0.00014113724592531012
4,chaco,masculino,28,8878,0.0001275075271522238
4,chaco,femenino,29,10211,0.00014665232707269173
4,chaco,masculino,29,9153,0.00013145712953641634
4,chaco,femenino,30,10565,0.00015173654250543416
4,chaco,masculino,30,9570,0.00013744616296990108
4,chaco,femenino,31,10011,0.00014377988897509714
4,chaco,masculino,31,9082,0.00013043741401177027
4,chaco,femenino,32,9021,0.00012956132039200393
4,chaco,masculino,32,8470,0.00012164775343313084
4,chaco,femenino,33,8751,0.00012568352896025122
4,chaco,masculino,33,8069,0.00011588851504745369
4,chaco,femenino,34,8663,0.0001244196561973096
4,chaco,masculino,34,7833,0.00011249903809229206
4,chaco,femenino,35,8993,0.0001291591790583407
4,chaco,masculino,35,8266,0.00011871786657358436
4,chaco,femenino,36,8826,0.0001267606932468492
4,chaco,masculino,36,7879,0.00011315969885473883
4,chaco,femenino,37,8211,0.00011792794609674584
4,chaco,masculino,37,7600,0.00010915264770859437
4,chaco,femenino,38,8257,0.0001185886068591926
4,chaco,masculino,38,7424,0.00010662490218271113
4,chaco,femenino,39,8618,0.00012377335762535084
4,chaco,masculino,39,7977,0.00011456719352256018
4,chaco,femenino,40,8590,0.0001233712162916876
4,chaco,masculino,40,7912,0.00011363365114084193
4,chaco,femenino,41,8092,0.00011621884542867706
4,chaco,masculino,41,7456,0.00010708449227832626
4,chaco,femenino,42,8744,0.0001255829936268354
4,chaco,masculino,42,7870,0.00011303043914034707
4,chaco,femenino,43,7970,0.00011446665818914437
4,chaco,masculino,43,7464,0.00010719938980223005
4,chaco,femenino,44,7405,0.00010635202056343965
4,chaco,masculino,44,6946,9.975977512946007e-05
4,chaco,femenino,45,7214,0.00010360884218023682
4,chaco,masculino,45,6697,9.61835896979548e-05
4,chaco,femenino,46,6821,9.796450131846345e-05
4,chaco,masculino,46,6386,9.171694845619522e-05
4,chaco,femenino,47,6674,9.585325931673142e-05
4,chaco,masculino,47,6155,8.839928245347347e-05
4,chaco,femenino,48,6383,9.16738618847313e-05
4,chaco,masculino,48,5702,8.189321016242172e-05
4,chaco,femenino,49,6155,8.839928245347347e-05
4,chaco,masculino,49,5558,7.982505473215363e-05
4,chaco,femenino,50,6135,8.811203864371401e-05
4,chaco,masculino,50,5604,8.048571549460037e-05
4,chaco,femenino,51,5682,8.160596635266227e-05
